UTM E, UTM N
369357.02382408176 ,  3280344.6512012426
369356.13065182575 ,  3280341.0621396294
369356.13065182575 ,  3280341.446199331
369356.13065182575 ,  3280341.849108589
369356.13065182575 ,  3280342.2520178463
369356.13065182575 ,  3280342.647858521
369356.5849556051 ,  3280338.394587846
369356.5849556051 ,  3280338.7880723258
369356.5849556051 ,  3280339.1792006115
369356.5849556051 ,  3280339.55619173
369356.5849556051 ,  3280339.940251432
369358.50807704026 ,  3280337.2921189517
369358.50807704026 ,  3280337.6314109582
369358.50807704026 ,  3280337.911798103
369358.50807704026 ,  3280338.1120746345
369358.50807704026 ,  3280338.380680807
369360.15112527914 ,  3280336.9947556704
369360.15112527914 ,  3280337.4565697904
369360.15112527914 ,  3280337.970220189
369360.15112527914 ,  3280338.3330741404
369360.15112527914 ,  3280338.7996006487
369361.3875939656 ,  3280335.223418677
369361.3875939656 ,  3280335.5485735172
369361.3875939656 ,  3280335.9891818874
369361.3875939656 ,  3280336.38973495
369361.3875939656 ,  3280336.639491566
369362.5492162232 ,  3280335.1250580815
369362.5492162232 ,  3280335.3159098355
369362.5492162232 ,  3280335.603365564
369362.5492162232 ,  3280335.8531221803
369362.5492162232 ,  3280336.112303574
369364.01415861625 ,  3280336.1432740022
369364.01415861625 ,  3280336.3624000894
369364.01415861625 ,  3280336.433085924
369364.01415861625 ,  3280336.40481159
369364.01415861625 ,  3280336.400099201
369364.9783027184 ,  3280335.721784539
369364.9783027184 ,  3280335.9409106267
369364.9783027184 ,  3280336.1176252137
369364.9783027184 ,  3280336.551165
369364.9783027184 ,  3280336.9140189523
369365.4855579378 ,  3280337.8310335223
369365.4855579378 ,  3280338.2362989746
369365.4855579378 ,  3280338.2551485305
369365.4855579378 ,  3280338.245723753
369365.4855579378 ,  3280338.252792336
369366.65363706247 ,  3280338.1948716408
369366.65363706247 ,  3280338.1948716408
369366.65363706247 ,  3280338.1948716408
369366.65363706247 ,  3280338.1948716408
369366.65363706247 ,  3280338.1948716408
369366.3632315859 ,  3280338.1958997305
369366.3632315859 ,  3280338.1958997305
369366.3632315859 ,  3280338.3137094546
369366.3632315859 ,  3280338.6742072115
369366.3632315859 ,  3280338.890977104
369365.7979179316 ,  3280339.624375634
369365.7979179316 ,  3280339.652649968
369365.7979179316 ,  3280339.657362357
369365.7979179316 ,  3280339.6620747456
369365.7979179316 ,  3280339.8670636667
369365.80437514035 ,  3280340.3174809967
369365.80437514035 ,  3280340.593155752
369365.80437514035 ,  3280340.9277353697
369365.80437514035 ,  3280341.292945516
369365.80437514035 ,  3280341.592182216
369367.45258874353 ,  3280340.552926073
369367.45258874353 ,  3280340.8521627733
369367.45258874353 ,  3280341.1890985854
369367.45258874353 ,  3280341.4364990066
369367.45258874353 ,  3280341.7781472076
369367.71845713677 ,  3280338.3733144184
369367.71845713677 ,  3280338.6843320914
369367.71845713677 ,  3280339.051898432
369367.71845713677 ,  3280339.3652722994
369367.71845713677 ,  3280339.709276695
369366.73365028057 ,  3280336.981660714
369366.73365028057 ,  3280337.3445146647
369366.73365028057 ,  3280337.794547812
369366.73365028057 ,  3280338.230443793
369366.73365028057 ,  3280338.6121473005
369365.74884317763 ,  3280335.63241859
369365.74884317763 ,  3280336.0046973196
369365.74884317763 ,  3280336.32513977
369365.74884317763 ,  3280336.7398300003
369365.74884317763 ,  3280337.107396341
369365.62750395335 ,  3280333.520936549
369365.62750395335 ,  3280333.883790501
369365.62750395335 ,  3280334.2843435644
369365.62750395335 ,  3280334.642485127
369365.62750395335 ,  3280335.026544829
369364.9266448335 ,  3280331.5058353627
369364.9266448335 ,  3280331.8074282575
369364.9266448335 ,  3280332.23389946
369364.9266448335 ,  3280332.617959162
369364.9266448335 ,  3280333.0562113374
369364.7175436876 ,  3280330.206550193
369364.7175436876 ,  3280330.63537759
369364.7175436876 ,  3280331.0453554313
369364.7175436876 ,  3280331.46947044
369364.7175436876 ,  3280331.577855387
369363.8256633129 ,  3280328.123173122
369363.8256633129 ,  3280328.0807616212
369363.8256633129 ,  3280328.0760492324
369363.8256633129 ,  3280328.0760492324
369363.8256633129 ,  3280328.0760492324
369363.2448518358 ,  3280328.2218334107
369363.2448518358 ,  3280328.4951519715
369363.2448518358 ,  3280328.8839240624
369363.2448518358 ,  3280329.348094377
369363.2448518358 ,  3280329.7368664676
369362.65241715446 ,  3280327.3985301633
369362.65241715446 ,  3280327.7425345588
369362.65241715446 ,  3280327.820288977
369362.65241715446 ,  3280328.45646149
369362.65241715446 ,  3280328.739204828
369362.74276174745 ,  3280326.3437989256
369362.74276174745 ,  3280325.9338210844
369362.74276174745 ,  3280325.7523941086
369362.74276174745 ,  3280325.262305655
369362.74276174745 ,  3280324.882958342
369362.745344679 ,  3280326.8316848557
369362.745344679 ,  3280326.83404105
369362.745344679 ,  3280326.83404105
369362.745344679 ,  3280326.83404105
369362.745344679 ,  3280326.83404105
369362.745344679 ,  3280326.83404105
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.64466835395 ,  3280326.490934273
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.6395024877 ,  3280326.0476623676
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.444607156 ,  3280325.9391006404
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369362.44589862437 ,  3280326.0499186176
369361.76441067946 ,  3280325.7253615903
369361.76441067946 ,  3280325.7253615903
369361.76441067946 ,  3280325.7253615903
369361.76441067946 ,  3280325.7253615903
369361.76441067946 ,  3280325.7253615903
369361.76441067946 ,  3280325.7253615903
369361.76441067946 ,  3280325.7253615903
369361.7618277296 ,  3280325.503725637
369361.7618277296 ,  3280325.503725637
369361.7618277296 ,  3280325.503725637
369361.7618277296 ,  3280325.503725637
369361.7618277296 ,  3280325.503725637
369362.14903547586 ,  3280325.4992131176
369362.14903547586 ,  3280325.4992131176
369362.14903547586 ,  3280325.4992131176
369362.14903547586 ,  3280325.4992131176
369362.14903547586 ,  3280325.4992131176
369362.444607156 ,  3280325.9391006404
