UTM E, UTM N
369359.51613202307 ,  3280340.7727433713
369359.51613202307 ,  3280341.1238163505
369359.51613202307 ,  3280341.3853539387
369359.51613202307 ,  3280341.8495242535
369359.51613202307 ,  3280342.2571459003
369360.21828313486 ,  3280342.9080870156
369360.21828313486 ,  3280343.341626802
369360.21828313486 ,  3280343.723330309
369360.21828313486 ,  3280344.0626223153
369360.21828313486 ,  3280344.361859015
369361.2069648482 ,  3280344.636906498
369361.2069648482 ,  3280344.9761985047
369361.2069648482 ,  3280345.3861763463
369361.2069648482 ,  3280345.668919685
369361.2069648482 ,  3280345.7066187966
369361.2069648482 ,  3280344.321176437
369361.2069648482 ,  3280344.3117516595
369361.2069648482 ,  3280344.3117516595
369361.2069648482 ,  3280344.3117516595
369361.2069648482 ,  3280344.3117516595
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.47701119946 ,  3280345.334502996
369362.47701119946 ,  3280345.334502996
369362.47701119946 ,  3280345.334502996
369362.47701119946 ,  3280345.334502996
369362.47701119946 ,  3280345.334502996
369362.47184529086 ,  3280344.891231079
369362.47184529086 ,  3280344.891231079
369362.47184529086 ,  3280344.891231079
