UTM E, UTM N
369382.8518673057 ,  3280349.0870608618
369382.3639848317 ,  3280348.7602467323
369383.374614139 ,  3280352.405960333
369384.07030376705 ,  3280353.949516331
369385.07189332927 ,  3280356.8195042475
369385.12612625514 ,  3280361.4738592263
369385.87217411504 ,  3280367.3393164
369385.9134943396 ,  3280370.885491661
369386.36134695786 ,  3280367.7769486336
369386.152248789 ,  3280366.449388782
369385.93540305283 ,  3280364.456921077
369386.38842103427 ,  3280361.791649989
369386.5755680321 ,  3280361.2353042513
369386.5587818305 ,  3280359.7946705692
369384.8137699194 ,  3280359.593337461
369383.36174539715 ,  3280359.6102567036
369380.7829664549 ,  3280362.6327971946
369380.7829664549 ,  3280362.6327971946
369378.88954795664 ,  3280366.3123502126
369374.862622618 ,  3280369.684266188
369373.5848317816 ,  3280368.0366609795
369373.5848317816 ,  3280368.0366609795
369376.1790541372 ,  3280358.0314580547
369376.8269648579 ,  3280355.474748477
369376.4397092243 ,  3280347.166784268
369376.25901915616 ,  3280348.277220055
369378.1782666516 ,  3280346.814026266
369378.94751536805 ,  3280346.36173042
369378.8481309853 ,  3280346.1412224597
369378.173101361 ,  3280346.3707543653
369377.5084023987 ,  3280347.486830117
369377.9924111076 ,  3280347.481190115
369377.99111978273 ,  3280347.37037214
369376.91726127034 ,  3280346.6070543416
369376.91726127034 ,  3280346.6070543416
369369.98240319255 ,  3280349.680358439
369369.98240319255 ,  3280349.680358439
369363.47479119746 ,  3280356.184511851
369359.6130564399 ,  3280357.1161814304
369357.95451287995 ,  3280356.0271804547
166021.4431793313 ,  0.0
369354.26184206386 ,  3280354.851053868
369355.05950354645 ,  3280356.8367519327
369354.394807501 ,  3280357.9528291766
369351.8534242138 ,  3280355.876621118
369349.98706864164 ,  3280353.5708799222
369350.32519463194 ,  3280349.355283611
369352.2237734948 ,  3280346.118997545
369352.5141787769 ,  3280346.1156128873
369353.7919751311 ,  3280347.7632158445
369354.4850860494 ,  3280349.0851341905
369354.76645036746 ,  3280348.306023719
369355.43760481715 ,  3280347.744036438
369356.2107272458 ,  3280347.624192938
369356.8767156709 ,  3280346.618933827
369358.6049405933 ,  3280345.3796289326
369358.7895035308 ,  3280344.6016467437
369359.45161785925 ,  3280343.2639338663
369360.88039776275 ,  3280341.2522879806
369360.95524423476 ,  3280339.3672541976
369359.69294611237 ,  3280339.049466191
369358.0498982084 ,  3280339.290280885
369356.5114013804 ,  3280340.1948755183
369356.60562012374 ,  3280339.9721113774
369356.8043898738 ,  3280340.413126937
369358.06927098485 ,  3280340.952550576
369360.3925142732 ,  3280340.925474775
369362.3233844326 ,  3280340.4596400615
369365.31132596754 ,  3280339.31648861
369365.31132596754 ,  3280339.31648861
369365.21323270653 ,  3280339.2067987397
369364.242631625 ,  3280338.996443887
369362.79060433805 ,  3280339.013365698
369362.8848232174 ,  3280338.790601616
369362.40081411204 ,  3280338.7962422566
369362.1065342165 ,  3280338.467172717
369360.1730807201 ,  3280338.711371496
369359.2153945465 ,  3280339.609196864
369360.8739403078 ,  3280340.698198086
369360.6674217705 ,  3280339.592274587
369360.86102540104 ,  3280339.5900182975
369360.9578272138 ,  3280339.5888901544
369359.51613202307 ,  3280340.492356227
369360.21828313486 ,  3280342.59000076
369361.2069648482 ,  3280344.351806965
369361.2069648482 ,  3280344.351806965
369362.1878973866 ,  3280345.4487053733
369362.1878973866 ,  3280345.4487053733
369362.47701119946 ,  3280345.334502996
369362.47184529086 ,  3280344.891231079
